Column,MAE,RMSE,POCID
ABBV,1.924196515764513,2.305680685027563,0.9822555636851761
ACN,3.1954520089285716,4.0085929419390345,0.9678620825054888
AEP,0.7971649169921855,0.9715823170948126,0.8162774610795787
AIZ,1.7508326939174148,2.3636478811027017,0.9245007335422856
ALLE,2.216302054268973,2.990019899768727,1.6608266826056421
AMAT,2.729516165597094,3.927393666886044,1.3241842581724594
AMP,1.9176156180245698,2.9067108664685084,0.4416811749861012
AMZN,0.9523969377790179,1.3784134710879508,0.5356993623505926
AVB,1.784456525530126,2.7190003274025436,0.8218811093123434
AVY,1.7530670166015625,2.770419422825329,0.8171826921428668
AXP,2.057063511439728,3.0303451541695385,0.8200559496167881
BDX,0.5645686558314692,0.7712542344741229,0.2395386524601627
BF-B,0.16370500837053573,0.26621913939414416,0.36336210244312267
BMY,0.6103286743164072,0.869163836642631,1.2522498294528328
BR,0.5790601457868304,0.87894716199765,0.2763878272493729
CARR,1.481719970703125,1.933493684853314,2.1498683512344594
CDW,2.3818555559430803,3.1765431894066274,1.064863195395922
CE,0.9407762799944196,1.4016531298303394,0.7248210330255309
CHTR,4.646759033203101,6.275411977679036,1.331318779822983
CNC,0.21429988316127233,0.2645029725421287,0.27381067036788703
CNP,0.43065289088657976,0.6247603467500353,1.6447894988762084
COP,0.7819399152483218,1.10131400977328,0.7063229913921129
CTAS,11.498944963727679,14.482990920945163,1.4814273706291023
CZR,0.4668998718261719,0.6266458383951858,1.2657033287953967
DG,0.6371285574776806,0.972477455958001,0.5181291168136951
DPZ,12.710113525390616,15.701291826761993,2.951006955163028
DXC,0.5623858315604069,0.6860226299494717,2.840742364632199
EWA,0.3572878156389524,0.4643406903951079,1.4109300910143001
EWC,0.22542190551757812,0.35429067713214707,0.5699668944627241
EWG,0.37834249223981636,0.4931878823387941,1.1898631814544645
EWH,0.07568141392299133,0.1062241811355621,0.48200336893199924
EWJ,0.8558523995535714,1.1511712138389936,1.2172061129153484
EWL,0.7527525765555245,0.9471438867243707,1.4611286170749525
EWQ,0.49937002999442065,0.6457023022436639,1.2700153279480304
EWT,0.385246821812221,0.5102850640382456,0.7140055959262277
EWU,0.2682751246861049,0.3990808588891742,0.7299152106144188
EWY,0.6508440290178571,0.8496140484806615,0.9852529664611047
EWZ,0.21866771153041245,0.324038188513517,0.7194707312398999
FTV,1.614443097795759,2.146694673299125,2.267749246418556
GOOG,2.2635410853794644,2.8449670953621697,1.357283118652334
GPC,1.6607535226004464,2.3918117746818597,1.1824397468266494
GSG,0.17431776864188006,0.24185803931514172,0.8310456970497423
HIG,0.7628064836774594,1.0366484498794946,0.6859946684022127
HIGH.L,0.006580557141985466,0.009643362410417187,0.1140223776484976
HST,0.3484298161097935,0.4804996123763913,2.0727531840337723
HYG,0.12852587018694198,0.21119458104168432,0.16268803237431556
IAU,0.11476298740932021,0.2155505298271727,0.24238629910555387
ICLN,0.1063248770577567,0.1440181693853865,0.7465885599529379
IEAA.L,0.007952349526541573,0.009730978228838984,0.15614492425404253
IEF,0.337723868233819,0.4427531884512241,0.34671366273803866
IEFM.L,2.298592703683068,2.863363487012138,0.24329249375180212
IEMG,0.2655585152762287,0.34235956048692145,0.48628184390812235
IEUS,0.7281881059919085,0.9759581503570227,1.2360127844527888
IEVL.L,0.044857025146484375,0.06099242132043406,0.5201934554926052
IGF,0.31312670026506695,0.42861171644837975,0.6070699929863494
INDA,0.30211312430245635,0.3930564016602282,0.5332304282031379
IUMO.L,0.099800109863281,0.1328589171432002,0.7131490016024943
IUVL.L,0.09006949833461242,0.12086395814841319,0.9355786988132251
IVV,3.4702671595982144,4.351078292438944,0.6184882994634696
IWM,2.104490007672979,3.31695305768393,0.9804677468898059
IXN,0.6370860508510044,0.7761086230919175,0.77430372784308
JPEA.L,0.030047484806605747,0.03799310216734871,0.5257258403012426
JPM,0.9651467459542451,1.5466073197416306,0.4481758709722211
KR,0.665679931640623,0.8341859598808085,1.2660325904454055
LQD,0.4135317121233259,0.5329565342092973,0.37051967401588903
MCHI,0.29741341727120335,0.4001490421038031,0.7010452029105616
META,2.000462123325893,2.9101702614809937,0.3778591959039575
MVEU.L,0.2855633326939184,0.38772345627860033,0.4683834197358971
OGN,0.6597404479980469,0.9135007127131829,3.1471876401728696
PG,1.1981397356305803,1.5456026086897945,0.708305802375917
PPL,0.261469977242606,0.32820381103921925,0.8316097302426295
PRU,1.0148991176060227,1.5660171602216566,0.8858997563117756
PYPL,2.1113989693777904,2.601737834851928,3.004511520142466
REET,0.2772680010114392,0.3818576584592138,1.0910540415703773
ROL,1.1836793082101005,1.4466524160236307,2.398678502200306
ROST,2.830193655831473,4.266407207940727,1.8839608820815892
SEGA.L,0.17915344238281655,0.23445301304437313,0.18895622189636724
SHY,0.09223611014229911,0.13099746941919682,0.11162738058312502
SLV,0.3182457515171596,0.4276356965293386,1.1906575271876692
SPMV.L,0.692887442452573,0.8397936450439552,0.7218866720353043
TLT,0.6022120884486627,0.7801204328067812,0.6142245613898589
UNH,2.2092372349330356,3.2910511935852016,0.3812701528353504
URI,6.069466727120536,11.391132559070037,0.8409941450995103
V,0.5727015904017857,0.7086194892308586,0.2140540381997261
VRSK,1.8046831403459822,2.1882271053025693,0.6724608353631248
VXX,1.1305645533970434,1.35936378649275,2.4519997958592397
WRK,5.449567522321428e-07,1.4418200416916931e-06,1.0579630556973432e-06
XLB,0.7143358503069217,1.0248876125953177,0.7828093020064875
XLC,0.727891104561942,0.8777710891352942,0.8368213262175104
XLE,0.814145769391739,1.111386370163619,0.9060733815583789
