Column,MAE,RMSE,POCID
REET,0.15079498291015675,0.2102417735275509,0.5933806820566889
ROL,0.3426976885114397,0.469868965055966,0.6944630800627464
ROST,1.7547651018415178,2.824539940895724,1.1680857252646564
SEGA.L,0.14795575823103085,0.24460609848155718,0.1560514869896211
SHY,0.06831141880580358,0.09432816445553877,0.08267287869625467
SLV,0.268629891531807,0.3907435324840332,1.0050289779365906
SPMV.L,0.22112165178572038,0.3052756225207773,0.23037619610701654
TLT,0.41697147914341315,0.5511844878982441,0.42528891199894403
UNH,1.8243582589285714,2.5943469020985845,0.31484774075393207
URI,7.803458077566964,11.775741610491188,1.0812585108077102
V,0.43001883370535715,0.6539216242488665,0.16072465905322753
VRSK,0.9169442313058036,1.2888282411817056,0.34167165968375296
VXX,1.1161673409598225,1.4563522098301944,2.4207747217571596
WRK,0.022199358258928572,0.02993604721330794,0.04309718303688698
XLB,0.48911176409039975,0.6647360502300618,0.535996112313639
XLC,0.3844964163643973,0.5155354500415114,0.4420370012099171
XLE,0.7045277186802436,1.044956795890546,0.7840780318039883
XLF,0.15727669852120535,0.20752723027420938,0.3577955477957397
XLI,0.48544638497488635,0.6463407749414793,0.3798867186178968
XLK,2.0999537876674066,2.839171101962123,0.9410563479074235
XLP,0.23419843401227677,0.30330288895385016,0.28854354891565
XLU,0.220001220703125,0.3082595830120994,0.2936089948046196
XLV,0.3816898890904018,0.5047380546404069,0.24765071542573552
XLY,1.723996843610495,2.2955867784687607,0.9307545809906803
XOM,0.9503184727260025,1.586942102595865,0.8168759527901461
