Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 23:25:48,26.2,2.95,22,260,32.42
2024-09-04 23:25:50,26.2,2.96,22,260,35.27
2024-09-04 23:25:51,28.6,2.96,21,260,34.47
2024-09-04 23:25:53,28.6,2.96,22,260,35.17
2024-09-04 23:25:54,30.2,2.97,21,260,34.70
2024-09-04 23:25:55,27.4,2.98,19,260,35.10
2024-09-04 23:25:57,26.2,2.98,20,260,34.78
2024-09-04 23:25:58,29.7,2.98,20,260,35.08
2024-09-04 23:25:59,29,2.98,21,260,34.96
2024-09-04 23:26:01,28.6,2.98,22,260,35.07
2024-09-04 23:26:02,29,2.96,21,260,34.98
2024-09-04 23:26:03,25,2.96,22,260,34.91
2024-09-04 23:26:05,28.6,2.97,21,260,34.80
2024-09-04 23:26:06,27.9,2.97,22,260,35.28
2024-09-04 23:26:08,26.2,2.97,19,260,34.67
2024-09-04 23:26:09,30.2,2.98,19,260,34.95
2024-09-04 23:26:10,27.9,2.98,21,260,34.99
2024-09-04 23:26:12,54,2.98,19,260,35.11
2024-09-04 23:26:13,28.6,2.96,21,260,34.64
2024-09-04 23:26:14,27.9,2.96,21,260,35.13
2024-09-04 23:26:16,31.8,2.97,20,260,35.04
2024-09-04 23:26:17,26.2,2.97,21,260,35.24
2024-09-04 23:26:19,27.4,2.97,22,260,35.07
2024-09-04 23:26:20,29,2.97,20,260,35.12
2024-09-04 23:26:21,27,2.97,20,260,34.58
2024-09-04 23:26:23,28.6,2.96,21,260,35.50
2024-09-04 23:26:24,29.7,2.96,20,260,34.64
2024-09-04 23:26:26,27.4,2.97,21,260,35.22
2024-09-04 23:26:27,28.6,2.97,21,260,34.71
2024-09-04 23:26:28,29,2.97,22,260,35.49
2024-09-04 23:26:30,27.4,2.97,21,260,34.94
2024-09-04 23:26:31,29.5,2.95,21,260,35.25
2024-09-04 23:26:32,30.8,2.96,16,260,34.95
2024-09-04 23:26:34,26.2,2.96,22,260,35.33
2024-09-04 23:26:35,25,2.96,17,260,34.80
2024-09-04 23:26:37,28.6,2.96,20,260,35.55
2024-09-04 23:26:38,31.1,2.97,18,260,35.17
2024-09-04 23:26:39,25,2.97,21,260,35.37
2024-09-04 23:26:41,28.6,2.96,17,260,34.92
2024-09-04 23:26:42,27.4,2.97,22,260,35.27
2024-09-04 23:26:44,29,2.95,15,2,34.22
2024-09-04 23:26:45,27.4,1.75,0,2,26.26
2024-09-04 23:26:46,28.1,1.97,0,2,18.33
2024-09-04 23:26:48,27.4,2.07,0,2,11.03
2024-09-04 23:26:49,27.9,2.27,2,172,13.11
2024-09-04 23:26:50,25.4,2.89,15,228,30.14
2024-09-04 23:26:52,28.1,2.91,15,228,31.13
2024-09-04 23:26:53,27.9,2.91,14,228,31.07
2024-09-04 23:26:54,29.7,2.91,15,228,31.06
2024-09-04 23:26:56,25.4,2.92,15,228,30.94
2024-09-04 23:26:57,29,2.92,14,228,30.98
2024-09-04 23:26:59,29,2.90,14,228,31.21
2024-09-04 23:27:00,26.2,2.92,15,228,31.12
2024-09-04 23:27:01,27.9,2.92,14,228,31.21
2024-09-04 23:27:03,29,2.92,15,228,31.24
2024-09-04 23:27:04,28.6,2.92,15,228,31.12
2024-09-04 23:27:05,28.6,2.92,15,228,30.95
2024-09-04 23:27:07,27.9,2.92,14,228,31.03
2024-09-04 23:27:08,29.5,2.92,14,228,31.06
2024-09-04 23:27:10,27.4,2.92,15,228,31.09
2024-09-04 23:27:11,27.9,2.92,15,228,30.94
2024-09-04 23:27:12,27.4,2.92,14,228,31.11
2024-09-04 23:27:14,27,2.92,15,228,30.91
2024-09-04 23:27:15,28.6,2.92,15,228,31.19
2024-09-04 23:27:16,27.4,2.92,14,228,30.93
2024-09-04 23:27:18,30.6,2.92,15,228,31.10
2024-09-04 23:27:19,26.7,2.92,15,180,31.07
2024-09-04 23:27:21,26.2,1.83,0,2,26.77
2024-09-04 23:27:22,27.4,2.02,0,2,19.86
2024-09-04 23:27:23,24.6,2.13,0,2,10.83
2024-09-04 23:27:25,27.4,2.89,2,230,30.12
2024-09-04 23:27:26,30.2,2.89,12,230,34.54
2024-09-04 23:27:27,26.2,2.91,12,230,30.76
2024-09-04 23:27:29,31.2,2.91,12,230,30.74
2024-09-04 23:27:30,27.4,2.92,13,230,30.67
2024-09-04 23:27:32,28.6,2.92,13,230,30.65
2024-09-04 23:27:33,29.5,2.92,12,230,30.74
2024-09-04 23:27:34,29.7,2.92,12,230,30.70
2024-09-04 23:27:36,26.2,2.92,13,230,30.60
2024-09-04 23:27:37,27.4,2.93,12,230,30.56
2024-09-04 23:27:38,32.3,2.93,12,230,30.72
2024-09-04 23:27:40,27.9,2.93,12,230,30.64
2024-09-04 23:27:41,29,2.93,13,230,30.77
2024-09-04 23:27:43,27.4,2.93,13,230,30.74
2024-09-04 23:27:44,29,2.93,12,230,30.68
2024-09-04 23:27:45,27.4,2.93,13,230,30.75
2024-09-04 23:27:47,29,2.94,12,230,30.76
2024-09-04 23:27:48,29,2.94,12,230,30.86
2024-09-04 23:27:49,28.6,2.94,13,230,32.55
2024-09-04 23:27:51,26.2,2.94,12,230,31.17
2024-09-04 23:27:52,27.4,2.92,13,230,31.18
2024-09-04 23:27:54,30.2,2.92,12,230,31.11
2024-09-04 23:27:55,30.2,2.92,11,230,31.01
2024-09-04 23:27:56,27.9,2.92,12,230,31.11
2024-09-04 23:27:58,27.9,2.92,12,230,31.03
2024-09-04 23:27:59,29,2.92,12,230,30.82
2024-09-04 23:28:00,29,2.92,12,230,30.72
2024-09-04 23:28:02,28.6,2.92,13,230,30.85
2024-09-04 23:28:03,27.9,2.92,12,230,30.90
2024-09-04 23:28:05,26.2,2.92,12,230,30.85
2024-09-04 23:28:06,29.7,2.92,13,230,30.83
2024-09-04 23:28:07,27.4,2.92,12,230,30.72
2024-09-04 23:28:09,27.4,2.92,12,230,30.71
2024-09-04 23:28:10,29,2.93,13,230,30.78
2024-09-04 23:28:11,26.2,2.93,13,230,30.83
2024-09-04 23:28:13,25,2.93,12,230,30.84
2024-09-04 23:28:14,30.2,2.93,13,230,30.88
2024-09-04 23:28:16,52.4,2.94,11,230,30.80
