Column,MAE,RMSE,POCID
ABBV,1.4285779680524595,2.1873266475504853,0.7292543385154544
ACN,2.862980433872768,4.4464538628269565,0.8671606386696026
AEP,0.4349790300641721,0.7783306744351655,0.4454079334340811
AIZ,1.4429364885602638,2.144710201982066,0.7619207973230919
ALLE,1.322660173688616,1.6785608715594937,0.9911597132036369
AMAT,3.868286132812496,5.836356675419034,1.8766416069408387
AMP,3.0593348911830356,4.608334679544041,0.7046514518929968
AMZN,1.715268816266741,3.1347564078271035,0.9647956379162064
AVB,1.3390611921037947,2.0574245506494546,0.6167418943851405
AVY,1.4779837472098214,2.0480974110755206,0.6889541164431304
AXP,2.4846300397600407,3.3614372520204863,0.9905069218187422
BDX,1.0789816720144967,1.9070893999773035,0.4577969624667203
BF-B,0.3733940124511719,0.5178819939531598,0.828790974414385
BMY,0.4696366446358827,0.7705345067124241,0.9635831198800928
BR,1.3285566057477678,2.2909575795034334,0.6341256194405815
CARR,0.8400813511439732,1.1171490569477944,1.2188971904250394
CDW,2.626443045479927,3.2084334957212306,1.1742116464437644
CE,1.5534907749720983,2.12724667442951,1.1968868818818303
CHTR,4.718109130859351,6.627425448559682,1.3517609254718594
CNC,0.4035154070172991,0.7516311239111002,0.5155710888373658
CNP,0.16387203761509536,0.20019152881409394,0.6258752984889235
COP,0.9044723510742146,1.2493844109282397,0.81700601821729
CTAS,5.485124860491071,7.764605706974614,0.7066573607649843
CZR,0.45781162806919645,0.7482822943158981,1.2410663111600815
DG,1.0620008196149573,1.5575016594630753,0.863646026009114
DPZ,6.594979422433044,9.58112716287736,1.531208207218499
DXC,0.26249776567731636,0.36768895315784333,1.3259376067705093
EWA,0.3391535622732985,0.4586931724778287,1.3393178987375451
EWC,0.3449211120605469,0.5187084608934376,0.8721140681709347
EWG,0.3225263868059446,0.4572151052786987,1.0143250641397232
EWH,0.13701343536376978,0.18228166229012474,0.8726176482575086
EWJ,0.8544082641601562,1.153394269618877,1.2151522419094845
EWL,0.5133710588727679,0.7181304322187676,0.996477685575537
EWQ,0.4263005937848782,0.6190168658656585,1.0841825818545643
EWT,0.7758331298828125,1.160814408899168,1.437907245114917
EWU,0.36447851998465197,0.479656934571034,0.9916626298852975
EWY,0.8155179704938617,1.340606771400084,1.2345377138112634
EWZ,0.48219408307756645,0.716759714600278,1.5865375236394665
FTV,0.8315070016043526,1.1271783030737157,1.1679875115168505
GOOG,1.9225115094866072,2.795231795067398,1.1527921600784836
GPC,1.6632821219308036,2.6785103388313356,1.1842400840298077
GSG,0.16847501482282518,0.22336268458785896,0.8031908463476208
HIG,0.6073739188058036,0.893376690506842,0.5462135927563979
HIGH.L,0.024323531559535688,0.052989501167540115,0.4214577643481625
HST,0.24161175319126674,0.28811646404944147,1.4373096318753986
HYG,0.3809411185128348,0.7281165791011488,0.4821952259975484
IAU,0.34595271519252335,0.6460957885537577,0.7306728431698478
ICLN,0.19850649152483207,0.28088635878545865,1.3938664191290748
IEAA.L,0.02096830095563616,0.04781956552233151,0.4117140165338858
IEF,0.5377295357840423,1.0096211855537376,0.5520432354666515
IEFM.L,4.568847656250065,8.504628250499607,0.4835856035217008
IEMG,0.5851576668875568,0.8575697887079884,1.071521088055004
IEUS,0.7663634163992745,1.0109808172259813,1.3008108377657914
IEVL.L,0.05879661015101841,0.08450337772308993,0.6818466384212948
IGF,0.4421381269182457,0.616643694866019,0.8571890847380458
INDA,0.32384763445172887,0.5639911718027203,0.571591893566289
IUMO.L,0.07510307856968446,0.11614622771755276,0.5366696045988033
IUVL.L,0.0747062138148714,0.11112711733986305,0.7759956878467578
IVV,4.561872209821429,7.38652973699794,0.813039589075552
IWM,3.123166765485487,4.115514715548372,1.455062400178673
IXN,1.0381851196289062,1.6263372942952183,1.2617928257039763
JPEA.L,0.037421975816999166,0.0652011863325456,0.6547536277578725
JPM,1.003662109374996,1.4163295148254431,0.4660608782203572
KR,0.5440690176827546,0.7720096778190119,1.0347451907410794
LQD,0.6250708443777862,1.1483655886944057,0.5600563117796016
MCHI,0.5261017935616609,0.7117489972980328,1.2400958302520926
META,4.65179443359375,7.0308169368182405,0.8786586277704251
MVEU.L,0.3007948739188048,0.47317258658945655,0.4933663238764906
OGN,0.44927624293735946,0.6619127987173696,2.143201380310014
PG,1.0540771484375,1.6208206272913945,0.6231401381552563
PPL,0.19018091474260604,0.29761761540178844,0.6048736488765176
PRU,1.0257165091378349,1.281672988023275,0.8953421968023796
PYPL,0.8509761265345982,1.220872013997319,1.2109353147467288
REET,0.198905399867466,0.28304018623593324,0.7826959462466689
ROL,0.422645023890904,0.5738807248320903,0.8564731391664243
ROST,2.0594635009765625,3.23131137537782,1.3709127875119786
SEGA.L,0.4521571568080479,1.0212803641047314,0.4768979424424767
SHY,0.33540126255580355,0.7336656585845754,0.4059143899890842
SLV,0.35992867606026685,0.5647806572016574,1.3466064679852976
SPMV.L,0.5282429286411892,0.9020042641479489,0.5503513361898925
TLT,0.7228328159877212,1.254269809461543,0.7372513403076649
UNH,3.3089773995535716,5.13407860819527,0.5710633058811139
URI,10.047607421875,14.694105571715026,1.3922111107879953
V,1.3027823311941964,2.369962779432493,0.48693040766960166
VRSK,1.5887102399553572,2.4474921509285883,0.591985036722576
VXX,1.038172585623606,1.4099443971554306,2.2516175306990642
WRK,0.16346631731305802,0.4293988917318233,0.31734871411308646
XLB,0.7621492658342613,1.0851399583333434,0.83520592527469
XLC,0.6712973458426339,1.1121378643381212,0.7717582090420003
XLE,0.9209987095424087,1.2945677203073502,1.0249914039219976
