Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 22:20:06,28.6,2.63,5,208,27.53
2024-09-04 22:20:07,28.6,2.63,5,208,26.55
2024-09-04 22:20:08,27.9,2.63,5,208,26.63
2024-09-04 22:20:10,27.4,2.63,5,208,26.57
2024-09-04 22:20:11,29,2.63,5,208,26.69
2024-09-04 22:20:13,27.4,2.63,5,208,26.72
2024-09-04 22:20:14,27.4,2.63,5,208,26.69
2024-09-04 22:20:15,26.7,2.64,5,208,26.76
2024-09-04 22:20:17,29.5,2.64,5,208,26.76
2024-09-04 22:20:18,37.7,2.07,3,188,26.65
2024-09-04 22:20:19,38.7,2.07,3,188,26.66
2024-09-04 22:20:21,38.3,2.07,3,188,26.75
2024-09-04 22:20:22,43.5,2.09,3,188,26.81
2024-09-04 22:20:24,41.3,2.09,3,188,26.75
2024-09-04 22:20:25,38.7,2.10,3,188,26.75
2024-09-04 22:20:26,39.1,2.10,0,166,26.03
2024-09-04 22:20:28,27.4,2.25,0,166,25.42
2024-09-04 22:20:29,28.6,2.38,0,166,25.40
2024-09-04 22:20:30,27,2.49,0,291,25.51
2024-09-04 22:20:32,29,2.99,5,369,26.04
2024-09-04 22:20:33,30.2,3.01,5,369,26.47
2024-09-04 22:20:35,27.9,3.01,5,369,26.31
2024-09-04 22:20:36,27.4,3.02,5,369,26.58
2024-09-04 22:20:37,27.4,3.02,5,369,26.62
2024-09-04 22:20:39,43.5,3.02,0,329,25.75
2024-09-04 22:20:40,29,2.25,0,166,25.73
2024-09-04 22:20:41,27.4,2.38,0,166,25.51
2024-09-04 22:20:43,25.8,2.50,2,291,25.67
2024-09-04 22:20:44,29,2.86,4,349,26.51
2024-09-04 22:20:45,26.2,2.87,4,349,26.47
2024-09-04 22:20:47,27.9,2.88,4,349,26.42
2024-09-04 22:20:48,30.2,2.90,4,349,26.47
2024-09-04 22:20:50,26.2,2.88,4,349,26.55
2024-09-04 22:20:51,29.7,2.88,4,349,26.54
2024-09-04 22:20:52,30.8,2.88,4,349,26.40
2024-09-04 22:20:54,27,2.11,0,166,25.91
2024-09-04 22:20:55,27.4,2.28,0,166,25.06
2024-09-04 22:20:56,26.2,2.40,0,166,18.31
2024-09-04 22:20:58,27.4,2.55,0,291,10.69
2024-09-04 22:20:59,27.9,2.97,4,349,31.53
2024-09-04 22:21:01,26.2,2.98,5,349,27.10
2024-09-04 22:21:02,32.8,2.99,5,349,26.52
2024-09-04 22:21:03,27.4,3.00,5,349,26.63
2024-09-04 22:21:05,27.4,3.00,5,349,26.58
2024-09-04 22:21:06,29,3.00,5,349,26.67
2024-09-04 22:21:07,14.5,3.01,5,329,26.45
2024-09-04 22:21:09,28.6,2.19,2,166,25.80
2024-09-04 22:21:10,29.7,2.37,0,166,25.85
2024-09-04 22:21:12,27.4,2.48,0,166,15.56
2024-09-04 22:21:13,29.2,2.99,5,349,26.71
2024-09-04 22:21:14,29,3.00,5,349,27.70
2024-09-04 22:21:16,27.4,3.01,5,349,27.49
2024-09-04 22:21:17,29,3.01,5,349,27.72
2024-09-04 22:21:18,30.2,3.02,5,327,27.60
2024-09-04 22:21:20,27.4,2.19,0,166,26.33
2024-09-04 22:21:21,27.4,2.38,0,166,19.45
2024-09-04 22:21:22,27.4,2.47,0,166,10.39
2024-09-04 22:21:24,27.9,2.87,4,369,27.01
2024-09-04 22:21:25,29,2.88,4,369,27.54
2024-09-04 22:21:27,26.2,2.88,4,369,27.29
2024-09-04 22:21:28,29,2.88,4,369,27.42
2024-09-04 22:21:29,27.9,2.88,4,369,27.35
2024-09-04 22:21:31,32.3,2.89,4,369,27.34
2024-09-04 22:21:32,27.9,2.09,0,166,26.31
2024-09-04 22:21:33,27,2.34,0,166,25.92
2024-09-04 22:21:35,25,2.43,0,166,18.67
2024-09-04 22:21:36,29,2.60,0,339,17.27
2024-09-04 22:21:38,30.2,2.85,4,369,27.48
2024-09-04 22:21:39,28.6,2.87,4,369,26.99
2024-09-04 22:21:40,30.2,2.87,4,369,26.94
2024-09-04 22:21:42,27.4,2.86,4,369,26.88
2024-09-04 22:21:43,29.7,2.87,4,369,27.13
2024-09-04 22:21:44,28.6,2.88,4,369,27.14
2024-09-04 22:21:46,49.2,2.96,0,166,26.18
2024-09-04 22:21:47,29.7,2.36,0,166,26.16
2024-09-04 22:21:49,26.2,2.46,0,166,15.73
2024-09-04 22:21:50,34.4,2.87,4,349,27.04
2024-09-04 22:21:51,31.2,2.89,4,349,27.94
2024-09-04 22:21:53,54,2.90,4,349,27.75
2024-09-04 22:21:54,34.4,2.92,4,349,27.82
2024-09-04 22:21:55,27.9,2.93,4,349,27.95
2024-09-04 22:21:57,27.4,2.13,0,166,27.31
2024-09-04 22:21:58,27.4,2.29,0,166,26.37
2024-09-04 22:21:59,26.2,2.42,0,166,15.88
2024-09-04 22:22:01,30.2,2.53,0,291,10.47
2024-09-04 22:22:02,29,3.01,5,349,27.66
2024-09-04 22:22:04,26.2,3.02,5,349,27.84
2024-09-04 22:22:05,26.2,3.01,5,349,27.87
2024-09-04 22:22:06,30.8,3.01,5,349,27.86
2024-09-04 22:22:08,27.9,3.01,5,349,27.90
2024-09-04 22:22:09,27.4,2.10,0,166,26.73
2024-09-04 22:22:10,28.1,2.32,0,166,20.68
2024-09-04 22:22:12,26.2,2.43,0,166,16.13
2024-09-04 22:22:13,29,2.59,2,309,13.89
2024-09-04 22:22:14,30.2,3.00,5,369,27.19
2024-09-04 22:22:16,29,3.01,5,369,27.22
2024-09-04 22:22:17,32.8,3.02,5,369,27.17
2024-09-04 22:22:19,27.4,3.02,5,369,27.23
2024-09-04 22:22:20,30.2,3.02,5,369,27.36
2024-09-04 22:22:21,29,3.02,5,369,27.28
2024-09-04 22:22:23,26.2,3.02,5,369,27.15
2024-09-04 22:22:24,28.6,3.02,5,369,27.32
2024-09-04 22:22:25,30.2,3.03,5,166,27.33
2024-09-04 22:22:27,27.9,2.19,0,166,26.20
2024-09-04 22:22:28,27.9,2.37,0,166,20.20
2024-09-04 22:22:30,23,2.48,0,180,9.42
2024-09-04 22:22:31,29.5,2.99,5,369,26.65
2024-09-04 22:22:32,29,3.01,5,369,27.12
2024-09-04 22:22:34,29,3.01,4,369,27.13
2024-09-04 22:22:35,31.1,3.01,5,369,27.27
2024-09-04 22:22:37,29,3.01,5,369,27.40
2024-09-04 22:22:38,28.6,3.00,5,369,27.38
2024-09-04 22:22:39,28.3,3.01,4,369,27.34
2024-09-04 22:22:41,29.7,3.01,5,369,27.32
2024-09-04 22:22:42,29.7,3.01,5,369,27.29
2024-09-04 22:22:43,28.6,3.01,5,369,27.33
2024-09-04 22:22:45,35.5,2.17,3,208,27.31
2024-09-04 22:22:46,41.9,2.23,4,208,27.12
2024-09-04 22:22:48,37.7,2.24,4,208,27.17
2024-09-04 22:22:49,39.7,2.24,4,208,27.13
2024-09-04 22:22:50,38.1,2.25,4,208,27.14
2024-09-04 22:22:52,35.6,2.25,4,208,27.13
2024-09-04 22:22:53,27.4,2.25,0,166,26.47
