Column,MAE,RMSE,POCID
IVV,2.769557407924107,3.6476816801069387,0.49360431710732
IWM,2.410823277064736,3.207853102639416,1.1231863577374923
IXN,0.7759443010602679,1.0350555474805259,0.9430697220681603
JPEA.L,0.026585306440080916,0.035450272730378415,0.4651498339323535
JPM,0.9097137451171834,1.2112776046712832,0.42243498386371114
KR,0.37164524623325895,0.46276668889237077,0.7068186548087614
LQD,0.28016226632254465,0.3515054708539347,0.25102217930610454
MCHI,0.38911002022879465,0.5004978031073432,0.917186976931454
META,2.9251534598214284,3.9571822907845418,0.5525204008292748
MVEU.L,0.17907605852399452,0.21537700333634904,0.2937220822191381
OGN,0.38724926539829696,0.6218874873546971,1.8473114774541635
PG,0.54296875,0.865283016174154,0.3209875315013989
PPL,0.09724698747907366,0.14213634148832885,0.309295705293705
PRU,0.9023361206054646,1.1359249969736804,0.787644146584043
PYPL,0.6614924839564732,1.089441441246665,0.9413009181872273
REET,0.1437377929687505,0.2147335108907976,0.5656105261800162
ROL,0.31169891357421875,0.45629713336904226,0.6316453096407094
ROST,1.5513196672712053,2.646336975433188,1.0326592184675607
SEGA.L,0.16388702392578938,0.26603640885599283,0.17285446736036003
SHY,0.07882472446986608,0.1013270335005258,0.09539645052445161
SLV,0.27793312072753806,0.410941016576207,1.0398352866343268
SPMV.L,0.22724151611328733,0.3185555993484836,0.23675219345096798
TLT,0.421830313546319,0.5613939603732819,0.4302446667691262
UNH,1.7312534877232142,2.5482439395810927,0.29877971972574097
URI,7.696341378348214,11.733140574284679,1.0664162650329991
V,0.47038487025669645,0.6894228617719673,0.17581194582655404
VRSK,0.8873552594866071,1.25614650874643,0.33064622022447027
VXX,1.145411900111608,1.5228355186867442,2.4842011336809278
WRK,0.08474840436662946,0.1961381628063942,0.16452806664371664
XLB,0.4736862182617167,0.6492191479884514,0.5190919337566868
XLC,0.3995328630719866,0.5391299226664449,0.4593236793910117
XLE,0.6864329746791275,1.0798856620037554,0.7639401566200719
XLF,0.1654254368373326,0.21404360971941705,0.37633346420088204
XLI,0.49272482735769885,0.6641250673351218,0.3855824734510471
XLK,2.1107264927455316,2.8390402689803502,0.9458839410465874
XLP,0.23413521902901785,0.29919066496089625,0.28846566506603716
XLU,0.22639029366629465,0.30775090144925776,0.30213571699486136
XLV,0.37017604282924105,0.5105461240460724,0.24018022080332485
XLY,1.6851654052734415,2.2201432663934635,0.9097901927711647
XOM,1.0864290509905155,1.6802023484413227,0.9338740555269105
