Column,MAE,RMSE,POCID
ABBV,0.797417776925211,1.259361807800841,0.40706239801866007
ACN,1.7924891880580358,2.235239002289068,0.5429223513840615
AEP,0.20254843575614043,0.2935462423011421,0.20740466540913172
AIZ,0.8434688023158604,1.4077188036477288,0.44538094883086976
ALLE,1.010866437639509,1.3304065972221701,0.7575113459595515
AMAT,3.2007337297712013,4.137687810740508,1.5527884659505162
AMP,1.793465750558052,2.7829694966803933,0.413085945148816
AMZN,1.1582554408482142,1.710989429671204,0.6514896011199277
AVB,0.9245540073939651,1.4839393618555983,0.4258290758808941
AVY,1.0991080147879464,1.536177736780308,0.5123432464215671
AXP,2.195495605468754,3.1078129640051957,0.8752424140575286
BDX,0.47200884137833604,0.639813494238317,0.20026680660571503
BF-B,0.22278649466378347,0.3083075412975346,0.49450025935514375
BMY,0.32506234305245635,0.4431122447591959,0.6669509082215407
BR,0.6614968436104911,0.8865116389269582,0.3157352075912456
CARR,0.6181956699916294,0.8955923099367217,0.8969571390432928
CDW,2.0068359375,2.6914551913082567,0.8972020674005512
CE,1.1299264090401786,1.4450837623541857,0.8705517395147216
CHTR,3.536529541015633,4.850605490444675,1.0132326982549342
CNC,0.16196223667689733,0.191879877589495,0.20693893036521216
CNP,0.26835877554757304,0.3640158047557467,1.024940747624459
COP,0.6377007620675182,0.9400922784894222,0.5760323793337985
CTAS,3.299037388392857,4.662877273284799,0.4250202344050173
CZR,0.3875323704310826,0.701311398356515,1.050548609816725
DG,0.6780929565429707,0.9594701707005946,0.5514424060382894
DPZ,5.273393903459829,7.004066741419999,1.2243653099822338
DXC,0.2012206486293253,0.30124975302596396,1.0164125572190845
EWA,0.25893374851771817,0.33244733565070067,1.0225297403703233
EWC,0.22271946498325892,0.32461109893476353,0.5631339221511844
EWG,0.2269374302455352,0.299514656713123,0.7137038484482343
EWH,0.10767854963030109,0.1439984869786167,0.6857882403773303
EWJ,0.6274839128766742,0.8250641948550282,0.8924170276416005
EWL,0.3502289908272879,0.4570462710219845,0.6798111583604594
EWQ,0.3011011396135613,0.4002357629135166,0.7657709506037341
EWT,0.6017167227608817,0.8272599656564176,1.1152048060842203
EWU,0.24339130946567877,0.32101408084358557,0.6622120448857314
EWY,0.6213106427873883,0.9801858470707926,0.9405450870062985
EWZ,0.3860326494489392,0.5095889708388078,1.2701426773878142
FTV,0.5989815848214286,0.9145414160217011,0.8413675523479051
GOOG,1.3996516636439733,1.8694953056009411,0.8392706398519584
GPC,1.2061920166015625,1.8584742318445084,0.8587965422475354
GSG,0.11933680943080306,0.16789849563059633,0.5689284732691744
HIG,0.41197313581194195,0.523983977108814,0.37048895196783693
HIGH.L,0.007024356297084517,0.008556507010852966,0.12171215736941655
HST,0.23136520385742188,0.28049932111841325,1.37635455060763
HYG,0.1380157470703125,0.18891465657522885,0.1747003174915799
IAU,0.22390965053013495,0.3215496300661634,0.47291058512136375
ICLN,0.1521200452532092,0.20106706572682959,1.0681515809689233
IEAA.L,0.00856992176600865,0.012269186927430183,0.16827099721287575
IEF,0.23728506905692168,0.30059643037458134,0.2436013061085015
IEFM.L,1.543457031250065,2.30161022645133,0.16336583228942383
IEMG,0.41598946707589385,0.5132978847378146,0.7617459560112646
IEUS,0.573807852608817,0.7258263296387553,0.9739706482541479
IEVL.L,0.03854710715157645,0.04926886999279838,0.44701923060971915
IGF,0.2789290291922413,0.36527600797699106,0.5407697384224437
INDA,0.15341785975864855,0.190457260124479,0.27078291034855245
IUMO.L,0.04044314793177988,0.048732416542615176,0.28899758335659415
IUVL.L,0.04751355307442776,0.07351865755260219,0.49353742369278536
IVV,2.783238002232143,3.663719109883855,0.49604254077140425
IWM,2.3846370152064855,3.1922167719071077,1.1109863543780012
IXN,0.7804336547851562,1.0381629663080632,0.9485260074791246
JPEA.L,0.023028646196637834,0.02719765878188214,0.40292072533358425
JPM,0.9177442278180763,1.1984517224692033,0.4261640215399886
KR,0.3617074148995556,0.4465867210806711,0.687918252755466
LQD,0.2778592790876116,0.35008580548459417,0.24895872914125805
MCHI,0.3854113987513971,0.49580032626294557,0.9084688065546712
META,2.987880161830357,3.9620903954051534,0.5643685937575142
MVEU.L,0.17238998413085835,0.2035380617060061,0.28275552583627644
OGN,0.3868686131068628,0.617920673496278,1.8454956357994032
PG,0.5580160958426339,0.8663509025692095,0.32988309021941886
PPL,0.09357724870954241,0.13280651591416442,0.2976240384339982
PRU,0.9022282191685227,1.115735562490751,0.7875499600239857
PYPL,0.6560701642717633,1.0883582357718253,0.933584980936672
REET,0.13981083461216567,0.20715869653753838,0.5501578819138152
ROL,0.3094814845493862,0.4417463309947559,0.627151778922441
ROST,1.5608476911272322,2.63478840711848,1.039001690542328
SEGA.L,0.15580095563616883,0.2652808517460632,0.16432595183935841
SHY,0.07439967564174108,0.10047033345741313,0.09004110098863577
SLV,0.2826995849609365,0.41271601333785934,1.057668129619697
SPMV.L,0.22637830461775163,0.31051040404033664,0.23585285419960383
TLT,0.423356192452569,0.5673421761021625,0.4318009827579663
UNH,1.7923932756696428,2.573708887503673,0.3093312240757762
URI,7.767848423549107,11.758926015905818,1.0763243853096296
V,0.4869297572544643,0.7239828228524792,0.18199579433122778
VRSK,0.8957170758928571,1.2591149680763107,0.33376199934380196
VXX,1.169478280203684,1.5656893369560865,2.536396967077198
WRK,0.032459259033203125,0.042329621949585054,0.06301545348650085
XLB,0.4689570835658462,0.641427862872269,0.5139094826326414
XLC,0.3979132516043527,0.5330974773323945,0.4574616901349153
XLE,0.7142486572265605,1.080908701722032,0.7948965903370174
