Time,CPU Usage (%),Used Memory (GB),GPU Usage (%),GPU Used Memory (GB),GPU Power (W)
2024-09-04 20:51:33,31.2,3.70,6,381,27.60
2024-09-04 20:51:35,31.2,3.70,2,381,27.58
2024-09-04 20:51:36,29,3.71,6,381,27.59
2024-09-04 20:51:37,30.2,3.70,6,381,27.58
2024-09-04 20:51:39,28.6,3.70,6,381,27.72
2024-09-04 20:51:40,26.2,3.71,6,381,27.63
2024-09-04 20:51:41,30.2,3.73,6,381,27.63
2024-09-04 20:51:43,29,3.71,7,381,27.76
2024-09-04 20:51:44,1.6,2.75,0,168,26.83
2024-09-04 20:51:46,25.8,2.83,0,168,26.09
2024-09-04 20:51:47,26.2,3.01,0,168,16.21
2024-09-04 20:51:48,27,3.12,0,168,10.31
2024-09-04 20:51:50,31.2,3.70,1,415,19.71
2024-09-04 20:51:51,31.7,3.71,18,415,37.44
2024-09-04 20:51:52,27.9,3.71,17,415,36.15
2024-09-04 20:51:54,26.2,3.71,18,415,37.67
2024-09-04 20:51:55,29,3.73,16,415,37.31
2024-09-04 20:51:57,27.9,3.72,18,415,37.28
2024-09-04 20:51:58,29,2.72,0,168,30.50
2024-09-04 20:51:59,27.4,2.96,0,168,26.20
2024-09-04 20:52:01,27,3.07,0,168,21.18
2024-09-04 20:52:02,30.2,3.26,2,311,16.00
2024-09-04 20:52:03,28.6,3.72,6,355,27.47
2024-09-04 20:52:05,27.9,3.72,4,355,27.45
2024-09-04 20:52:06,31.2,3.73,6,355,27.65
2024-09-04 20:52:08,29.7,3.73,6,355,27.64
2024-09-04 20:52:09,28.6,3.73,6,355,27.72
2024-09-04 20:52:10,28.6,3.73,6,355,27.68
2024-09-04 20:52:12,27.9,2.73,6,168,27.39
2024-09-04 20:52:13,29.5,2.92,0,168,26.07
2024-09-04 20:52:14,26.2,3.05,0,168,25.21
2024-09-04 20:52:16,53.2,3.16,0,193,11.03
2024-09-04 20:52:17,32.8,3.67,8,361,33.19
2024-09-04 20:52:18,27.4,3.67,3,361,30.00
2024-09-04 20:52:20,27.9,3.69,9,361,29.06
2024-09-04 20:52:21,26.7,3.70,9,361,29.14
2024-09-04 20:52:23,27.9,3.71,9,361,29.10
2024-09-04 20:52:24,1.6,2.78,6,168,28.44
2024-09-04 20:52:25,23,2.79,0,168,25.62
2024-09-04 20:52:27,27.9,2.99,0,168,19.56
2024-09-04 20:52:28,28.1,3.09,0,168,10.46
2024-09-04 20:52:29,28.6,3.48,1,375,17.21
2024-09-04 20:52:31,30.2,3.57,6,375,27.07
2024-09-04 20:52:32,30.2,3.58,6,375,26.86
2024-09-04 20:52:34,30.2,3.59,6,375,27.04
2024-09-04 20:52:35,30.6,3.59,6,375,27.07
2024-09-04 20:52:36,27.9,2.75,0,168,25.80
2024-09-04 20:52:38,27.4,2.99,0,168,16.59
2024-09-04 20:52:39,27,3.08,0,168,12.97
2024-09-04 20:52:40,29,3.45,2,369,19.26
2024-09-04 20:52:42,27.4,3.70,7,371,28.27
2024-09-04 20:52:43,28.3,3.72,7,371,27.96
2024-09-04 20:52:44,29,3.73,8,371,28.24
2024-09-04 20:52:46,27.4,3.71,8,371,28.32
2024-09-04 20:52:47,31.1,3.72,8,371,28.28
2024-09-04 20:52:49,27.9,3.72,8,371,28.17
2024-09-04 20:52:50,1.6,2.73,0,168,27.26
2024-09-04 20:52:51,28.1,2.79,0,168,25.75
2024-09-04 20:52:53,27.4,3.00,0,168,17.82
2024-09-04 20:52:54,28.6,3.09,0,168,11.09
2024-09-04 20:52:55,31.7,3.57,1,381,16.33
2024-09-04 20:52:57,30.2,3.57,6,381,27.08
2024-09-04 20:52:58,30.2,3.58,6,381,26.96
2024-09-04 20:53:00,27.9,3.58,6,381,27.22
2024-09-04 20:53:01,30.2,3.58,6,381,27.18
2024-09-04 20:53:02,31.2,3.58,6,381,27.13
2024-09-04 20:53:04,29,3.58,6,381,27.22
2024-09-04 20:53:05,29,3.58,6,381,27.35
2024-09-04 20:53:06,30,3.58,6,168,27.30
2024-09-04 20:53:08,28.6,2.83,0,168,25.66
2024-09-04 20:53:09,27.4,3.03,0,168,25.04
2024-09-04 20:53:11,24.2,3.13,0,182,10.53
2024-09-04 20:53:12,32.8,3.66,11,389,34.72
2024-09-04 20:53:13,29,3.67,12,389,35.11
2024-09-04 20:53:15,30.2,3.67,12,389,31.67
2024-09-04 20:53:16,31.7,3.67,12,389,32.56
2024-09-04 20:53:17,30.6,3.69,12,389,32.62
2024-09-04 20:53:19,30.2,3.69,11,389,32.66
2024-09-04 20:53:20,31.2,3.69,11,389,32.49
2024-09-04 20:53:22,30.6,3.68,12,389,32.74
2024-09-04 20:53:23,27.9,3.68,12,389,32.65
2024-09-04 20:53:24,1.6,2.72,0,168,26.36
2024-09-04 20:53:26,26.2,2.83,0,168,22.58
2024-09-04 20:53:27,27.9,3.02,0,168,17.38
2024-09-04 20:53:28,27.9,3.13,0,168,11.22
2024-09-04 20:53:30,29.7,3.68,10,391,33.75
2024-09-04 20:53:31,26.7,3.69,6,391,35.27
2024-09-04 20:53:33,27.9,3.69,11,391,33.20
2024-09-04 20:53:34,27.4,3.69,10,391,33.43
2024-09-04 20:53:35,28.6,3.70,10,391,33.38
2024-09-04 20:53:37,38.5,2.72,6,192,31.55
2024-09-04 20:53:38,40,2.71,5,192,26.80
2024-09-04 20:53:39,36.5,2.71,5,192,26.73
2024-09-04 20:53:41,39.3,2.71,5,192,26.77
2024-09-04 20:53:42,40.3,2.72,5,192,26.74
2024-09-04 20:53:44,39.4,2.71,5,192,26.59
2024-09-04 20:53:45,36.7,2.69,5,192,26.64
2024-09-04 20:53:46,37.1,2.70,5,192,26.68
2024-09-04 20:53:48,28.3,2.70,0,168,25.84
2024-09-04 20:53:49,27.4,2.80,0,168,25.41
2024-09-04 20:53:50,29,3.00,0,168,25.33
2024-09-04 20:53:52,23,3.11,0,182,25.27
2024-09-04 20:53:53,30.2,3.54,10,383,29.20
2024-09-04 20:53:55,29.5,3.54,10,383,31.29
2024-09-04 20:53:56,31.2,3.55,10,383,31.38
2024-09-04 20:53:57,30.6,3.55,10,383,31.49
2024-09-04 20:53:59,27.4,2.72,2,168,29.85
2024-09-04 20:54:00,24.2,2.91,0,168,26.03
2024-09-04 20:54:01,28.6,3.04,0,168,25.45
2024-09-04 20:54:03,30.2,3.22,2,295,25.57
2024-09-04 20:54:04,31.2,3.66,6,381,26.93
2024-09-04 20:54:06,27.9,3.66,6,381,27.21
2024-09-04 20:54:07,26.2,3.66,6,381,27.28
2024-09-04 20:54:08,32.8,3.67,6,381,27.26
2024-09-04 20:54:10,29,3.67,6,381,27.19
2024-09-04 20:54:11,29.5,3.67,6,381,27.18
2024-09-04 20:54:12,31.2,3.66,7,381,27.35
2024-09-04 20:54:14,28.6,3.66,6,381,27.33
2024-09-04 20:54:15,6.2,2.71,3,168,27.02
2024-09-04 20:54:17,29,2.78,0,168,25.58
2024-09-04 20:54:18,28.6,2.97,0,168,16.41
2024-09-04 20:54:19,27,3.07,0,168,10.50
2024-09-04 20:54:21,54.1,3.60,6,415,22.36
2024-09-04 20:54:22,32.3,3.65,18,415,41.52
2024-09-04 20:54:23,28.6,3.65,17,415,35.28
