Column,MAE,RMSE,POCID
ABBV,9.684223720005567,10.847184534243583,4.943560884251994
ACN,97.84136526925224,100.89744139070721,29.634914647468097
AEP,36.200782775878906,36.3162250868258,37.06871993926127
AIZ,28.65324619838169,34.09337830302269,15.129913452496385
ALLE,18.191239493233816,19.394457009860485,13.631939690638232
AMAT,32.29669843401227,36.70516174743394,15.668263920285941
AMP,230.8398699079241,231.84934263436884,53.168958375298516
AMZN,75.6018785749163,77.5544807901712,42.524158298466375
AVB,22.46000017438617,24.04496103564925,10.344578079870006
AVY,77.4409419468471,78.45545095671211,36.098675534311894
AXP,224.10225786481584,224.61344172405728,89.33919096935112
BDX,97.68902587890625,98.29978831590817,41.4480991416648
BF-B,14.180472237723214,14.356855467286849,31.475189777167706
BMY,4.960439954485211,5.8574574208120325,10.177647468345624
BR,31.769786289760045,35.73292606663224,15.163851749583483
CARR,16.36969539097377,17.70219547149822,23.751242296952388
CDW,92.43230765206472,93.4927558285961,41.32398467178449
CE,58.77406964983259,60.66301589447147,45.282478719551534
CHTR,206.30199759347101,210.39726212615136,59.1065131091723
CNC,22.786126273018972,22.90542663640776,29.11380266692632
CNP,5.79555538722447,6.193460398882652,22.134923142946683
COP,29.98864964076451,31.20836615551722,27.088619354273664
CTAS,35.58378383091518,45.48182021594348,4.584315472763006
CZR,42.335050855364116,43.05782463239201,114.76468087852913
DG,142.4864273071289,143.09587948218697,115.87357978561133
DPZ,43.82835170200894,50.05428397820835,10.175972893364444
DXC,7.958077158246722,8.216916806960258,40.19810894189471
EWA,2.7735121590750573,2.9536166175335787,10.952603452303142
EWC,7.696329389299665,7.835991657037942,19.459745718630963
EWG,6.6899795532226545,7.068578896497688,21.039562085501075
EWH,3.685931069510324,3.710560826477986,23.475132150185406
EWJ,7.515131269182477,8.653920690450438,10.68813235200565
EWL,6.457249232700893,6.666515498590873,12.53382842561233
EWQ,6.582132611955914,6.812004453702433,16.73990989780467
EWT,6.173750741141183,6.892143861040172,11.442255529306134
EWU,2.251898629324777,2.5963252663074856,6.126900748733672
EWY,37.46026393345424,38.09570582988518,56.70765117188943
EWZ,9.992294039045062,10.36090237994992,32.87711317194615
FTV,1.8225969587053572,2.4163444484697534,2.560135371306664
GOOG,30.633939470563615,31.505180553061543,18.368974687394747
GPC,60.74673679896763,61.26416133262318,43.251063510402396
GSG,5.067494528634209,5.244743256650523,24.158865476854185
HIG,30.86154283796038,31.139880962566046,27.753898660435443
HIGH.L,0.08202069146292525,0.09050824696562744,1.4211857833901964
HST,4.388331277029855,4.43830052189297,26.105480089546667
HYG,5.667731148856027,5.863994184051665,7.174213466073752
IAU,7.427558898925782,7.619972494402995,15.687449007213042
ICLN,3.257661410740443,3.3144816590968795,22.87454082959161
IEAA.L,0.04167536326817104,0.04797777335729101,0.8182985945284901
IEF,1.971193586077007,2.1405584570457368,2.0236643378765202
IEFM.L,232.19676862444197,233.63308558738288,24.576659792416972
IEMG,7.56423841203962,8.095342312810986,13.851379606265402
IEUS,6.9151409694126675,7.314947170460132,11.7376301180375
IEVL.L,2.5366125106811523,2.616414777627485,29.41633384888918
IGF,0.8762059892926898,1.1195031609170647,1.698732057420312
INDA,20.356219700404576,20.48559448958786,35.92877923627375
IUMO.L,3.675663811819894,3.7613467367692723,26.265461843847298
IUVL.L,2.5094780240740096,2.550687871953781,26.0666954726594
IVV,77.61339460100446,80.16665139362519,13.83264579777202
IWM,118.21962629045758,119.43216442640701,55.07772914318888
IXN,8.396103995186943,10.750830679100376,10.204484330095385
JPEA.L,0.2891082082475935,0.30841518005937585,5.0583819809616255
JPM,89.78999982561383,90.31160989169453,41.694914835622114
KR,15.915304456438339,16.479285055314723,30.268742035008238
LQD,3.6826269967215444,3.903723375547486,3.2995915774905646
MCHI,2.323624747140065,4.268750214257541,5.477109934355782
META,107.81994192940849,124.31061046758084,20.365672553761545
MVEU.L,8.829451969691684,8.972424746035147,14.482142608941883
OGN,10.322321210588727,10.477357576048867,49.241003534704106
PG,11.518225533621651,13.937303654968808,6.809244144002021
PPL,0.501389912196568,0.6079487146384498,1.5946791827701308
PRU,66.49083818708148,67.1452113614532,58.039480304058564
PYPL,37.69106946672712,38.188420129855096,53.63422738273067
REET,1.9805177961077003,2.111249741754174,7.79336936813063
ROL,15.714190346854073,16.275653703141167,31.8441746029001
ROST,112.2693110874721,114.68144208576581,74.73375184459141
SEGA.L,3.0185601370675266,3.303209290565782,3.18372737627043
SHY,1.151033673967634,1.2203454284573725,1.3930213859816074
SLV,21.06013216291155,21.406026968628144,78.79258329073316
SPMV.L,13.086793082100998,13.142970268980365,13.63451107183138
TLT,2.0552825927734437,2.552333696338178,2.096279821168183
UNH,46.61542184012277,54.72267970609268,8.044889307692054
URI,295.36996023995533,299.87568160572357,40.926891664158624
V,129.3263942173549,130.41487660400733,48.3372796443839
VRSK,23.226778302873885,27.335174234907896,8.654759603589072
VXX,234.10861315046037,234.47841100976706,507.74126070820057
WRK,1.689365931919643e-05,2.2102682702934535e-05,3.279685472661764e-05
XLB,23.45843287876674,24.173398655415944,25.707066865121458
XLC,0.9118804931640625,1.0270789300934078,1.048345059939514
XLE,14.414156232561385,14.822452521218166,16.04170134017305
XLF,10.636238643101283,10.73439377503525,24.19683823208901
XLI,30.78689466203962,30.975750202952945,24.092325644163815
XLK,23.26979282924106,29.673429119499346,10.427937217024228
XLP,12.583529881068639,12.879060885210148,15.50350404810708
XLU,2.3683242797851562,3.972458316546219,3.1607156948344017
XLV,13.040431431361608,13.605145057812422,8.460984337659681
