Column,MAE,RMSE,POCID
ICLN,0.1353863307407924,0.1792781222564195,0.9506513292291314
IEAA.L,0.009582655770438058,0.01130003285412594,0.188156098324609
IEF,0.32870156424386365,0.43351343480532284,0.3374511960990871
IEFM.L,5.9030848911830685,6.8667200837456495,0.6248067531508771
IEMG,0.4337583269391751,0.552069795231871,0.7942836960625431
IEUS,0.8940478733607701,1.1149499536296132,1.5175400316124072
IEVL.L,0.0733048575265067,0.08962212555884691,0.850094428165512
IGF,0.4978910173688616,0.6030511600891708,0.9652792181765962
INDA,0.387932368687222,0.46919944393167734,0.6847016115124235
IUMO.L,0.1799282346452983,0.20919603761471284,1.2857264493313387
IUVL.L,0.12293161664690315,0.15015747583154754,1.276927306936252
IVV,6.617989676339286,7.414815491429371,1.17949108600036
IWM,2.926415579659594,4.011054460354628,1.3633973453856985
IXN,1.2667530604771204,1.4605180407416432,1.539590477100961
JPEA.L,0.03556333269391741,0.04207633817833891,0.6222338769703635
JPM,1.954125540597094,2.371106816490289,0.9074184001731939
KR,0.698655264718194,0.8648282536814548,1.328747184010073
LQD,0.4756524222237723,0.5670746524186833,0.42617911821635873
MCHI,0.3240509033203125,0.42272312459016714,0.7638334993622197
META,4.328447614397321,5.377450643390147,0.8175829554670007
MVEU.L,0.4298537118094318,0.5293842941288324,0.705049733185714
OGN,0.7428057534354073,0.969005957796729,3.543437564507385
PG,1.0554918561662947,1.3747861528807872,0.6239764727355829
PPL,0.3264666966029576,0.38347234735099084,1.0383329067385894
PRU,1.760998317173545,2.1821906484510514,1.5371655694503212
PYPL,2.562453133719308,2.9718345641832005,3.6463596277844275
REET,0.33962903703962005,0.4344696321561087,1.3364457209090095
ROL,1.2838379996163505,1.545118042177516,2.6016460612497063
ROST,3.7900586809430803,5.154634286134191,2.5229094415423594
SEGA.L,0.2484882899693121,0.2907859152329757,0.2620848800536009
SHY,0.09095546177455358,0.12870854931496445,0.11007749494160196
SLV,0.4370594024658203,0.5107267549281987,1.6351767930702916
SPMV.L,0.9849690028599392,1.1089336054749257,1.026192642510133
TLT,0.5855069841657387,0.7432337501928585,0.5971862362748931
UNH,2.4733799525669644,3.3596954047955827,0.426855901948295
URI,9.164437430245536,13.639928498442261,1.2698377911075147
V,1.3119855608258928,1.5844871792389053,0.490370224321345
VRSK,1.93011474609375,2.2448582158235513,0.7191991466469059
VXX,2.961805616106307,3.3539526015420407,6.423646260840223
WRK,0.0,0.0,0.0
XLB,0.9520056588309173,1.2380703846207577,1.0432612124611373
XLC,1.0150549752371651,1.1471180006067974,1.1669597900538198
XLE,0.8479527064732123,1.081219645218258,0.9436975601184752
XLF,0.3581526620047433,0.43913483435606543,0.8147769447183043
XLI,1.1135341099330336,1.3677766288523214,0.8713976088491102
XLK,3.553011213030138,4.0824659544140856,1.592217779193257
XLP,0.8681531633649554,1.032907164068508,1.0696057632329896
XLU,0.6097695486886161,0.7251449439036267,0.8137855948286927
XLV,1.7534092494419642,1.9993376660942346,1.137659307908882
XLY,3.1387132917131657,3.6572593297287135,1.6945342942509445
XOM,2.033870152064734,2.5810057229490786,1.7482766735592465
